image_path,defect_type,true_label,score,predicted_label,error_type
test\yashang\000131.png,yashang,1,0.8405249118804932,1,true_positive
test\yashang\000132.png,yashang,1,0.9071937203407288,1,true_positive
test\yashang\000133.png,yashang,1,0.6413878798484802,1,true_positive
test\yashang\000134.png,yashang,1,0.6345447301864624,1,true_positive
test\yashang\000135.png,yashang,1,0.7216647267341614,1,true_positive
test\yashang\000136.png,yashang,1,0.7330072522163391,1,true_positive
test\yashang\000137.png,yashang,1,0.7330506443977356,1,true_positive
test\yashang\000138.png,yashang,1,0.609515905380249,1,true_positive
test\yashang\000139.png,yashang,1,0.7174665331840515,1,true_positive
test\yashang\000140.png,yashang,1,0.6380997896194458,1,true_positive
test\yashang\000141.png,yashang,1,0.6903441548347473,1,true_positive
test\yashang\000142.png,yashang,1,0.6216732263565063,1,true_positive
test\yashang\000143.png,yashang,1,0.6739553213119507,1,true_positive
test\yashang\000144.png,yashang,1,0.628113329410553,1,true_positive
test\yashang\000145.png,yashang,1,0.6272339820861816,1,true_positive
test\yashang\000146.png,yashang,1,0.612561821937561,1,true_positive
test\yashang\000147.png,yashang,1,0.7373682260513306,1,true_positive
test\yashang\000148.png,yashang,1,0.5581879019737244,1,true_positive
test\yashang\000149.png,yashang,1,0.8118231296539307,1,true_positive
test\yashang\000150.png,yashang,1,0.7082400321960449,1,true_positive
test\yashang\000151.png,yashang,1,0.5534810423851013,1,true_positive
test\yashang\000152.png,yashang,1,0.8054472804069519,1,true_positive
test\yashang\000153.png,yashang,1,0.6709930300712585,1,true_positive
test\yashang\000154.png,yashang,1,0.8322579264640808,1,true_positive
test\yashang\000155.png,yashang,1,0.8124504089355469,1,true_positive
test\yashang\000156.png,yashang,1,0.6057543754577637,1,true_positive
test\yashang\000157.png,yashang,1,0.7189952731132507,1,true_positive
test\yashang\000158.png,yashang,1,0.6074383854866028,1,true_positive
test\yashang\000159.png,yashang,1,0.6627967953681946,1,true_positive
test\yashang\000160.png,yashang,1,0.817215085029602,1,true_positive
test\yashang\000161.png,yashang,1,0.7876616716384888,1,true_positive
test\yashang\000162.png,yashang,1,0.6001623272895813,1,true_positive
test\yashang\000163.png,yashang,1,0.5376766920089722,0,false_negative
test\yashang\000164.png,yashang,1,0.8291858434677124,1,true_positive
test\yashang\000165.png,yashang,1,0.5749534964561462,1,true_positive
test\yashang\000166.png,yashang,1,0.618054211139679,1,true_positive
test\yashang\000167.png,yashang,1,0.7642526626586914,1,true_positive
test\yashang\000168.png,yashang,1,0.7027888298034668,1,true_positive
test\yashang\000169.png,yashang,1,0.5124626159667969,0,false_negative
test\yashang\000170.png,yashang,1,0.5220770239830017,0,false_negative
test\yashang\000171.png,yashang,1,0.5051242709159851,0,false_negative
test\yashang\000172.png,yashang,1,0.59796541929245,1,true_positive
test\yashang\000173.png,yashang,1,0.554096519947052,1,true_positive
test\yashang\000174.png,yashang,1,0.5220770239830017,0,false_negative
test\yashang\000175.png,yashang,1,0.5438909530639648,1,true_positive
test\yashang\000176.png,yashang,1,0.5682597160339355,1,true_positive
test\yashang\000177.png,yashang,1,0.5592666268348694,1,true_positive
test\yashang\000178.png,yashang,1,0.6010844111442566,1,true_positive
test\yashang\000179.png,yashang,1,0.5584310293197632,1,true_positive
test\yashang\000180.png,yashang,1,0.5822683572769165,1,true_positive
test\yashang\000181.png,yashang,1,0.5896377563476562,1,true_positive
test\yashang\000182.png,yashang,1,0.5039699077606201,0,false_negative
test\yashang\000183.png,yashang,1,0.6071614623069763,1,true_positive
test\yashang\000184.png,yashang,1,0.5475299954414368,1,true_positive
test\yashang\000185.png,yashang,1,0.5617406964302063,1,true_positive
test\yashang\000186.png,yashang,1,0.5490297675132751,1,true_positive
test\yashang\000187.png,yashang,1,0.48663589358329773,0,false_negative
test\yashang\000188.png,yashang,1,0.8026608824729919,1,true_positive
test\yashang\000189.png,yashang,1,0.6434827446937561,1,true_positive
test\yashang\000190.png,yashang,1,0.5799718499183655,1,true_positive
test\yashang\000191.png,yashang,1,0.5269243717193604,0,false_negative
test\yashang\000192.png,yashang,1,0.5398433208465576,0,false_negative
test\yashang\000193.png,yashang,1,0.47024551033973694,0,false_negative
test\yashang\000194.png,yashang,1,0.517771303653717,0,false_negative
test\yashang\000195.png,yashang,1,0.5164733529090881,0,false_negative
test\yashang\000196.png,yashang,1,0.6096879243850708,1,true_positive
test\yashang\000197.png,yashang,1,0.6148426532745361,1,true_positive
test\yashang\000198.png,yashang,1,0.6206947565078735,1,true_positive
test\yashang\000199.png,yashang,1,0.56215500831604,1,true_positive
test\yashang\000200.png,yashang,1,0.5534958243370056,1,true_positive
test\yashang\000201.png,yashang,1,0.539594829082489,0,false_negative
test\yashang\000202.png,yashang,1,0.5329560041427612,0,false_negative
test\yashang\000203.png,yashang,1,0.5671648979187012,1,true_positive
test\yashang\000204.png,yashang,1,0.5730749368667603,1,true_positive
test\yashang\000205.png,yashang,1,0.58070969581604,1,true_positive
test\yashang\000206.png,yashang,1,0.841930627822876,1,true_positive
test\yashang\000207.png,yashang,1,0.838580310344696,1,true_positive
test\yashang\000208.png,yashang,1,0.5108228325843811,0,false_negative
test\yashang\000209.png,yashang,1,0.4857313930988312,0,false_negative
test\yashang\000210.png,yashang,1,0.5403225421905518,0,false_negative
test\yashang\000211.png,yashang,1,0.5253996849060059,0,false_negative
test\yashang\000212.png,yashang,1,0.5987952947616577,1,true_positive
test\yashang\000213.png,yashang,1,0.7901462912559509,1,true_positive
test\yashang\000214.png,yashang,1,0.5558432936668396,1,true_positive
test\yashang\000215.png,yashang,1,0.8919578194618225,1,true_positive
test\yashang\000216.png,yashang,1,0.5938405394554138,1,true_positive
test\yashang\000217.png,yashang,1,0.7811612486839294,1,true_positive
test\yashang\000218.png,yashang,1,0.7226333022117615,1,true_positive
test\yashang\000219.png,yashang,1,0.6626013517379761,1,true_positive
test\yashang\000220.png,yashang,1,0.647357702255249,1,true_positive
test\yashang\000221.png,yashang,1,0.8068159818649292,1,true_positive
test\yashang\000222.png,yashang,1,0.6633562445640564,1,true_positive
test\yashang\000223.png,yashang,1,0.7119215726852417,1,true_positive
test\yashang\000224.png,yashang,1,0.7251552939414978,1,true_positive
test\yise\000000.png,yise,1,0.7190309166908264,1,true_positive
test\yise\000001.png,yise,1,0.7980867028236389,1,true_positive
test\yise\000002.png,yise,1,0.7352534532546997,1,true_positive
test\yise\000003.png,yise,1,0.5838891267776489,1,true_positive
test\yise\000004.png,yise,1,0.5780364274978638,1,true_positive
test\yise\000005.png,yise,1,0.7992875576019287,1,true_positive
test\yise\000006.png,yise,1,0.7364054918289185,1,true_positive
test\yise\000007.png,yise,1,0.751192569732666,1,true_positive
test\yise\000008.png,yise,1,0.7037419676780701,1,true_positive
test\yise\000009.png,yise,1,0.7540764212608337,1,true_positive
test\yise\000010.png,yise,1,0.7346569299697876,1,true_positive
test\yise\000011.png,yise,1,0.7171263098716736,1,true_positive
test\yise\000012.png,yise,1,0.6602410078048706,1,true_positive
test\yise\000013.png,yise,1,0.820332407951355,1,true_positive
test\yise\000014.png,yise,1,0.9317390322685242,1,true_positive
test\yise\000015.png,yise,1,0.719536304473877,1,true_positive
test\yise\000016.png,yise,1,0.7785987854003906,1,true_positive
test\yise\000017.png,yise,1,0.6981673240661621,1,true_positive
test\yise\000018.png,yise,1,0.8195768594741821,1,true_positive
test\yise\000019.png,yise,1,0.80221027135849,1,true_positive
test\yise\000020.png,yise,1,0.8748664855957031,1,true_positive
test\yise\000021.png,yise,1,0.7738637924194336,1,true_positive
test\yise\000022.png,yise,1,0.5999583601951599,1,true_positive
test\yise\000023.png,yise,1,0.6670221090316772,1,true_positive
test\yise\000024.png,yise,1,0.8180434107780457,1,true_positive
test\yise\000025.png,yise,1,0.6086115837097168,1,true_positive
test\yise\000026.png,yise,1,0.667660653591156,1,true_positive
test\yise\000027.png,yise,1,0.7929043173789978,1,true_positive
test\yise\000028.png,yise,1,0.7662011981010437,1,true_positive
test\yise\000029.png,yise,1,0.683929979801178,1,true_positive
test\yise\000030.png,yise,1,0.8236308097839355,1,true_positive
test\yise\000031.png,yise,1,0.7158540487289429,1,true_positive
test\yise\000032.png,yise,1,0.7521247267723083,1,true_positive
test\yise\000033.png,yise,1,0.6811378002166748,1,true_positive
test\yise\000034.png,yise,1,0.6768234968185425,1,true_positive
test\yise\000035.png,yise,1,0.7019342184066772,1,true_positive
test\yise\000036.png,yise,1,0.7105609774589539,1,true_positive
test\yise\000037.png,yise,1,0.8194591403007507,1,true_positive
test\yise\000038.png,yise,1,0.8333598375320435,1,true_positive
test\yise\000039.png,yise,1,0.7936902642250061,1,true_positive
test\yise\000040.png,yise,1,0.5374543070793152,0,false_negative
test\yise\000041.png,yise,1,0.8591102361679077,1,true_positive
test\yise\000042.png,yise,1,0.735346794128418,1,true_positive
test\yise\000043.png,yise,1,0.6835394501686096,1,true_positive
test\yise\000044.png,yise,1,0.7132382988929749,1,true_positive
test\yise\000045.png,yise,1,0.6293699145317078,1,true_positive
test\yise\000046.png,yise,1,0.8381633162498474,1,true_positive
test\yise\000047.png,yise,1,0.8008354306221008,1,true_positive
test\yise\000048.png,yise,1,0.66875159740448,1,true_positive
test\yise\000049.png,yise,1,0.6316572427749634,1,true_positive
test\yise\000050.png,yise,1,0.5956928133964539,1,true_positive
test\yise\000051.png,yise,1,0.6731873750686646,1,true_positive
test\yise\000052.png,yise,1,0.8097912073135376,1,true_positive
test\yise\000053.png,yise,1,0.681520402431488,1,true_positive
